"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","54863","Verify the funtionality of store selector in plp page","","Wed Feb 12 13:52:50 IST 2025","passed","Wed Feb 12 13:53:45 IST 2025","","Store Locator Scenarios","",""
"","1240","[Sign-in User] Verify items in the cart and store Name persist when the guest user signin, signout and re signin","","Wed Feb 12 13:38:47 IST 2025","skipped","Wed Feb 12 13:38:49 IST 2025","","Cart page Scenarios","",""
"","153686","Verify default and changed store pickup options for products in the cart","","Wed Feb 12 14:56:21 IST 2025","broken","Wed Feb 12 14:58:55 IST 2025","","Store Locator Scenarios","",""
"","59511","Validate content for global headers and footers in clp page","","Wed Feb 12 14:06:07 IST 2025","passed","Wed Feb 12 14:07:06 IST 2025","","Global Scenarios - Headers & Footer","",""
"","17329","Verify the user is able to click on the ""Back to Top"" up arrow button from home page","","Wed Feb 12 14:10:59 IST 2025","passed","Wed Feb 12 14:11:16 IST 2025","","Global Scenarios - Headers & Footer","",""
"","326472","[Guest User]MarketPlace PlaceOrder using SHIP TO ME","","Wed Feb 12 13:07:53 IST 2025","passed","Wed Feb 12 13:13:20 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","47177","Guest user is able to signin from cart page via button","","Wed Feb 12 13:35:43 IST 2025","passed","Wed Feb 12 13:36:30 IST 2025","","Cart page Scenarios","",""
"","72897","Validate content for global headers and footers in pdp page","","Wed Feb 12 14:08:51 IST 2025","passed","Wed Feb 12 14:10:04 IST 2025","","Global Scenarios - Headers & Footer","",""
"","344387","Verify the product variants","","Wed Feb 12 13:45:28 IST 2025","passed","Wed Feb 12 13:51:13 IST 2025","","Product Description Page Scenarios","",""
"","1159","[Sign-in User][Classes & Events][.COM]Free Classes & Events in store","","Wed Feb 12 13:36:54 IST 2025","skipped","Wed Feb 12 13:36:56 IST 2025","","E2E - Classes, Events & Project Scenarios","",""
"","12","[Sign-in User][.com] Verify Trending Now section is displayed in Cart Page","","Wed Feb 12 13:33:37 IST 2025","skipped","Wed Feb 12 13:33:37 IST 2025","","Cart page Scenarios","",""
"","146000","[Guest User] Verify Zip code change for Same Day Delivery","","Wed Feb 12 13:40:42 IST 2025","passed","Wed Feb 12 13:43:08 IST 2025","","Cart page Scenarios","",""
"","40761","Validate content for global headers and footers in makerplace_CLP page for makerplace","","Wed Feb 12 14:02:07 IST 2025","passed","Wed Feb 12 14:02:48 IST 2025","","Global Scenarios - Header & Footer for Makerplace","",""
"","92720","[Guest user][.com][MIKPro]Place order via PDP page","","Wed Feb 12 13:26:36 IST 2025","passed","Wed Feb 12 13:28:08 IST 2025","","E2E - Checkout Scenarios -STM","",""
"","47994","Verify the funtionality of store selector in cart page","","Wed Feb 12 13:55:25 IST 2025","passed","Wed Feb 12 13:56:13 IST 2025","","Store Locator Scenarios","",""
"","96179","[Guest user][.com]Place order using different variant","","Wed Feb 12 13:24:53 IST 2025","passed","Wed Feb 12 13:26:29 IST 2025","","E2E - Checkout Scenarios -STM","",""
